mused,1,
thermonuclear,10100,
kolich,10,
annexing,10,
amendable,100,
acree,1,
kirmse,10,
rawls,1,
kimbrel,10,
strozier,100,
dryser,10,
sociologists(2),10100,
witton,10,
presidents(1),100,
clumsiness,100,
vallas,10,
hottel,10,
ifill,1,
sonja,10,
verde,10,
leitz,1,
schubert's,10,
dubcek(0),11,
l's,1,
berezine(0),100,
cowman,10,
leite,1,
grey's,1,
hotter,10,
leith,1,
clemmons,10,
sophomoric,1010,
promoters,10,
influence,100,
scourge,1,
olvey,10,
headaches,11,
conners,10,
mulqueen,1,
helicopter,1010,
connery,100,
olver,10,
rotenberry,1010,
vignola,10,
plucinski,10,
earpiece(1),10,
rales's,10,
interceptors(1),1010,
brubeck,11,
preset,1,
expenses(0),10,
arena's,10,
steptoe,11,
ciliberto,10,
hecla,10,
shrewdest,10,
categorizes,10010,
journalists(2),100,
diamandis(1),1010,
roundhead,11,
suburbanite,101,
categorized,1001,
bows(0),1,
xebec,10,
hierarchical,1100,
krisch,1,
splintered,10,
metcom,10,
weisenberger(0),1000,
vivona,10,
bokassa,10,
birge,1,
electrobiology,100100,
germans',10,
ragsdale,11,
sovietologists(2),100100,
thumm,1,
organs,10,
orwell,11,
rescheduled,10,
inmate,11,
stricture,10,
whispered(0),10,
politicians,1010,
myotrophin,1010,
fears,1,
moulthrop,10,
grabski,11,
complying,10,
tippie,10,
fearn,1,
sta(1),111,
poudrier,1000,
tippin,10,
gardner's,10,
rational(1),10,
inertness,10,
shredded(0),10,
phobic,10,
cablec(0),10,
phobia,100,
picheny,10,
layton,10,
hearers,10,
crabill,10,
killen,10,
veep,1,
importing,10,
evade(1),1,
crenelate,101,
trizec's,10,
oldenkamp,100,
raindrops,11,
veer,1,
distributor's,100,
flaxman,10,
deferred,1,
ethelson,100,
creditbank,101,
bifurcate(0),101,
barkai,1,
barkan,10,
biospherian,10100,
avocet,101,
maurin,10,
aix-la-chapelle(1),1101,
tomatos(1),11,
gilcrest(0),100,
maurie,10,
extravaganza,1010,
rainbolt,11,
needleman,100,
reinstalled,101,
lips',1,
rosenfeld,101,
schielke,1,
safra's,10,
shoaff,1,
scrubbed,1,
underwoods,101,
boulier,100,
mitch,1,
friedlander,100,
luptak,10,
abrogate,101,
vanduzer,110,
marriner,100,
tailoring,100,
mikesell,100,
aspirate,101,
idrocarburi,1110,
beastie,10,
pastor's,10,
soditic,10,
premonitions,10,
fixates,11,
bozza,10,
hattendorf,100,
tiered,1,
ruffcorn,10,
institutionalizes,1010000,
klan's,1,
unpatriotic,1010,
gohlke(1),1,
institutionalized,101000,
sausser,10,
wingate,11,
tappan,10,
orourke,1,
scrubby,10,
detects,1,
belgard,1,
stassi,10,
dogear,10,
parameter,100,
misapplied,101,
matteis,1,
squeezes,10,
hutzelman,100,
croll,1,
misapplies,101,
bought(1),1,
amidst,1,
admiringly,100,
sheik's,1,
seemingly,100,
squeezed,1,
fremd's,1,
vliet,1,
speechwriter,110,
wadhams,10,
nitka,10,
firearms(1),11,
sylvain,1,
humphery(1),10,
bedford,10,
dialect,101,
newscasters,110,
beakley,10,
adinolfi,10,
semifinalist(1),10100,
toledo's,10,
seafarer,110,
g's,1,
dissects(1),1,
horsch,1,
fryers,10,
goshen,10,
sandeen,10,
canola,10,
knightly,10,
conifers,100,
brest,1,
funky,10,
fuddy,10,
matador,101,
kingman,10,
vanwyk,1,
parcher,10,
freeborn,10,
mccool,1,
sturdhal,10,
tumultuous,1100,
violent(0),100,
capacities(1),100,
plotting,10,
parched,1,
asked(1),1,
hatem,10,
lame,1,
mowrer,10,
foulk,1,
whining(0),10,
pettee,11,
dovetails,11,
octavio,1100,
mowrey,10,
ise,1,
yabba,10,
tanzer,10,
stations,10,
isa,10,
pettey,10,
infatuation,1010,
izod,10,
beitler(1),10,
hates,1,
menard,1,
fouls,1,
reimburse,101,
uclaf(1),10,
nebula,100,
hotcakes,11,
venturian,100,
sorbo,10,
tebbs,1,
corisa,10,
riffing,10,
veasley,10,
franchi,10,
thor,1,
commemorating,1010,
edwin(1),10,
lerman,10,
everhart,101,
prospector,110,
perpetually,1000,
intoxicating,1010,
levett,10,
bertelli,10,
eurosterling,1010,
subscribers',10,
cablegram,101,
thon,1,
adl-tabatabai,101011,
preferentially(0),10100,
okra,10,
sirianni,10,
anora,10,
checkerboards,101,
rippled,10,
turbin,10,
slashed,1,
rittenour's,100,
recessive,10,
sonnier,100,
stapling(0),100,
carnevale,10,
january's,1010,
government(1),100,
mishandling,10,
vagary,100,
channell,10,
hannon,10,
luau,11,
magrane,11,
munchies,11,
dossiers(1),101,
paavola,110,
bilbaoan,10,
adventure(0),10,
undocumented(0),1000,
wesler(1),10,
pellegrin,100,
cheatum,10,
proto-stirrup,1110,
returned(1),1,
spell,1,
atonement,10,
velayati,110,
landefeld,100,
petromineral,10100,
doepke,1,
playground(0),11,
passantino,10,
dibartolo,1010,
chemed(0),10,
lichtman,10,
bockus,10,
selies',10,
universities',10100,
lansing,10,
safeties,10,
milz,1,
macke,1,
mils,1,
macko,10,
milt,1,
reopens,10,
macks,1,
milk,1,
astin,1,
taggart,10,
milo,10,
mill,1,
thornbury's,110,
learned(1),10,
quoting,10,
mild,1,
mile,1,
dray,1,
quadrupled,10,
habitats,101,
slashes,10,
taverns,10,
sriram(0),11,
mohl,1,
blenheim,11,
draw,1,
zuccarelli,10,
nealis,10,
seyer,10,
schoeffler(0),100,
drab,1,
drag,1,
hamdoon,1,
lieberthal,101,
watters,10,
rourke,1,
y'all,1,
pacificorp,100,
hardliners,110,
otology,100,
alternate(0),100,
hanisch,10,
herdal,10,
bipartisanship(0),1001,
bidders,10,
toothbrushes,110,
topographic,1010,
ollinger,100,
outselling,10,
sunscreen(0),1,
guilbeaux,1,
gollust,10,
locomotive,1010,
kosanovich,100,
civilize,101,
veira,10,
bruggeman,10,
deighan,10,
skidding,10,
geniuses,100,
puritanisms,10010,
suzanna,110,
violent(1),10,
suzanne,1,
greenlee,11,
janklow,10,
sirena,10,
taniguchi,1010,
synalloy,10,
howard,10,
decentralizing,1010,
carragher,100,
tamarac,100,
sirens,10,
schrick,1,
hutchison's,100,
ploughshares,10,
soaring,10,
nardella,110,
zieske(1),10,
quealy,10,
nardelli,10,
kong's(0),1,
album's,10,
fainthearted,110,
malachowski,10,
sanches,10,
hornbrook,11,
ratios,101,
grandma(1),10,
semans,10,
warhol's,11,
cockles,10,
landforms,11,
cohiba,10,
nickoloff,100,
hangers,10,
curtailment,10,
attendance,10,
sidearm,10,
stierwalt,10,
albertsen,100,
arenella's,1010,
keziah,10,
singer's,10,
choleric,100,
mcguane,1,
leason,10,
johnathan's,100,
sharkey,10,
masonry,100,
dunnavant,100,
shadows,11,
tafel,10,
amundsen(0),100,
shadowy,100,
doyle,1,
frasier's,10,
lucian,10,
blackman,10,
audiophiles,1101,
warzecha,10,
bunnie,10,
kortum,10,
carelock(1),10,
misa,10,
overemphasizes,101010,
stupid(0),10,
neuwirth,10,
heuristic,10,
miss,1,
sasseen,10,
morita,10,
sofer,10,
mist,1,
retrieve(0),1,
messmore,10,
helmeted,100,
insecticide,101,
fullback,11,
growth,1,
morsel,10,
schissler(0),100,
nobody's(0),111,
vacated(0),10,
scariest,100,
terrile,11,
organics,10,
wunsch,1,
gloor,1,
hucke,1,
anencephalic(0),1010,
schiavo's,10,
penans,10,
aloia,10,
because(1),1,
quantity(1),100,
agrosiand,100,
schwenn,1,
biela,10,
hamler(0),100,
hucks,1,
enemy,100,
preliminary(1),1010,
alois,1,
gloom,1,
einar,10,
machineguns,10,
penberthy,10,
reever,10,
bahamas,10,
extradites,101,
norex,10,
impugns,1,
emissions,10,
nored,1,
lawbreakers,110,
bergerman,100,
tetsuji,110,
norem,10,
noren,10,
extradited,1010,
testifies,101,
rucki,10,
dentin,10,
updating(1),110,
tebbe,1,
leo's,10,
gerritsen,100,
chairing,10,
altfest,11,
syringes,10,
maertens,10,
napoleon(1),10,
korean(0),10,
heuring,10,
barnhouse,11,
trafillio's,100,
erin,10,
erik,10,
bitterman,100,
hovsepian,100,
fundamentally(1),10100,
chiquita(1),10,
eric,10,
cobbler's,10,
interactive(1),1010,
teflon,10,
gotshal's,10,
hydrates,11,
infuses,10,
somali,10,
carmen,10,
eatable,100,
aker(0),10,
pampered,10,
hal's,1,
fungi,10,
lesniewski(1),10,
dismantle(1),10,
infused,1,
carmer,10,
dejarnett,10,
alertness,10,
youth,1,
champeau,1,
samedan,100,
calculation,1010,
intensify,101,
evangelist(2),100,
cammie,10,
mikulic,10,
nipping,10,
c.s,1,
composite's,10,
junkholder,110,
tontons,10,
spokenly,100,
braggs,1,
spasmodic,10,
properties',100,
margined,10,
outgunned,11,
unveils,1,
fabricated(1),1010,
eyeshade,11,
oilmen,11,
rucks,1,
corniel,11,
wrote,1,
schloemer,10,
woolery,100,
unconstitutionally(1),110100,
registrations,1010,
slankard,10,
bombings,10,
boggan,10,
vanes,1,
buyer,10,
essary,100,
barganier,1000,
quaintly,10,
ransom,10,
moultrie,10,
forcefully,100,
wisnieski,10,
portion,10,
ezell,1,
mikado,10,
sergey(1),10,
daiwa,10,
uinta,10,
discounter,110,
slivka,10,
taverna,10,
posited,100,
lemaitre(0),10,
surveying(1),110,
adamczyk,100,
elder,10,
ladders,10,
omeara,110,
zilber,10,
teapot,11,
privatisation,10010,
brentanos,110,
secondary,1010,
allgeyer,100,
boston(1),10,
anemone(0),101,
goddesses,100,
massengill,101,
crawly,10,
uneo,100,
guandjo,11,
jaffar,1,
capitulation,1010,
fuzzier,100,
longterm,11,
camus,10,
onawa,10,
eocene,101,
whitlow(0),11,
feodorovich,100,
powderly,100,
centers,10,
mcguyer,10,
misdiagnosed,101,
whitecotton(0),110,
mainichi,1010,
quinobequin,1100,
sectional,100,
grandchildren's(1),110,
isabel,101,
adusdur,100,
sails,1,
scapegoats,11,
reevaluated,1010,
tsai's(0),1,
kasza,10,
marsico,10,
lindahl,11,
hurray,1,
koegel,10,
pilots',10,
klarman,10,
caldor,10,
theiss,1,
celinda,10,
theism,100,
nathalie,100,
titzer,10,
debtor's,10,
nathalia,100,
bifano,10,
company,100,
trigger,10,
crocodile,101,
chautauqua,10,
perverting,10,
akai,1,
fidalgo,10,
iantha,10,
pansophic,100,
exemplify,101,
autopilot,1010,
madia,100,
leftist,10,
kistner,10,
piscopo,10,
lolling,10,
warranted,100,
foxtrot,10,
ladakh,10,
pomeranz,101,
correlated,1010,
stoppers,10,
samir(0),1,
hannagan,100,
konecny,10,
bresnahan,100,
hanthorn,10,
maroon,1,
presses(0),10,
commiserate,101,
cucumbers,100,
foote's,1,
aipac's,11,
zeeland,10,
syntax,11,
maglio,100,
emergency(1),1000,
bellah,10,
emotionally(0),100,
tateho's,10,
dampier,100,
lecates,1,
thailand's,11,
municipally(0),1000,
eberlein,101,
pulleys,10,
turf,1,
ture,1,
turk,1,
areas,100,
turi,10,
macewen(0),10,
keycorp,10,
maglis,10,
bergstedt,10,
lewy,10,
mcelroy,101,
heaney,10,
miggins,10,
tarbox,11,
disgusted(0),10,
promotions(0),10,
months',1,
inadvertence(0),1010,
mater(1),10,
lewi,10,
grandchildren(0),110,
scapegoating,110,
rigby,10,
wehrmann,10,
danser,10,
lewd,1,
pageant,10,
morena,10,
oh's,1,
scriptwriting,110,
hanni,10,
wolanski,10,
garcetti's,110,
medaphis,101,
hanna,10,
spaceballs,11,
diapsid,110,
frustrated,110,
chromosomes(1),101,
hanny,10,
juarez(0),11,
stretcher,10,
paul's,1,
frustrates,11,
sepulvado,10,
chasten,10,
bolshevik,101,
nascar,11,
holste,1,
kusch,1,
kendall,10,
caesar,10,
parsifal(1),101,
buchberger,100,
sorrowful,100,
seduced,1,
townships,10,
stinkbug,10,
adelman(0),100,
votaw,10,
werry,10,
kinetic(1),10,
boxes(0),10,
esh,1,
hoevet's,11,
czajkowski,10,
ess,1,
meatpackers,110,
darrah,10,
est,1,
steinberg,10,
khem,1,
fleming,10,
klare,1,
douville,1,
campopiano,10,
il,1,
juras,10,
io,10,
nipsco,10,
juran,1,
attuned,1,
raabe,1,
dropper,10,
derick,10,
multiplication,10010,
divisiveness,100,
mozley,10,
lubowski,10,
delling,10,
calculates,101,
riffle,10,
babich,10,
baldrige,10,
noted(0),10,
fussner,10,
further,10,
orosco,10,
feedback,11,
francke,1,
szwed,1,
masucci,10,
wounded(0),10,
frantically(2),1000,
marabou,101,
accompanies,100,
commemoration,1010,
sorpasso,10,
pharoah(1),10,
orthodontics,1010,
rosas,10,
mckinny,10,
boron,11,
boros,10,
punjab's(1),11,
kedo,10,
programmer,110,
financement(1),110,
envisaged,10,
incontinence,100,
whiter(1),10,
killmon,10,
nether,10,
jen,1,
schlock,1,
meigher,10,
evaluates(0),101,
ozarks,11,
beauchaine,11,
bhiksha(1),11,
gauss,1,
greenhouses(1),110,
prosecute,101,
grinberg,10,
telesphere,101,
cold-blood,11,
rained,1,
gagner,10,
caterpiller's(1),1010,
deruiter,100,
obligating,1010,
accounted(0),10,
femoral,100,
rainey,10,
deshotels,100,
meanders,10,
fayne,1,
relevant,100,
lindman,10,
type,1,
hereabout,101,
interview(0),101,
posit,10,
alsdorf(1),10,
ga(2),10,
mckean,1,
pineapples,110,
nature,10,
mckeag,1,
whitenight(0),11,
fealty(0),100,
shope,1,
skiffs,1,
rebounding,10,
destefanis,10,
essick,10,
weimeyer,100,
grudzien,10,
princesses,100,
starkist,10,
wortham,10,
accompanied,100,
geissler,10,
gruppo,10,
mi-vami,10,
felon,10,
ailurophile(1),1000,
coolant,10,
whittlesey(1),100,
bigeyes,11,
klamm,1,
mahar,10,
fessenden,100,
hallberg,10,
sorbet(0),11,
arbitrators,1010,
mesmerism,1010,
reed's,1,
mahan,10,
mahal,1,
argyll,1,
hopkinson,100,
tosti,10,
golladay,101,
etheridge,101,
argyle,11,
ghettoize,101,
jett's,1,
deshaw,10,
stoecker,10,
thunderbolt,101,
scheier,10,
subject(1),10,
mummifying,1010,
eisner,10,
dison,10,
mouthpieces,110,
signal's,10,
dragged,1,
outpace,11,
fantasizing(0),1010,
sligh,1,
anadarko,1010,
baillie,10,
rammed,1,
wallabies,100,
corser,10,
pratt,1,
koperski,10,
sikora,10,
o'farrell,10,
corset,10,
brucato,10,
riesh(0),1,
hallucinations,1010,
perretta,10,
filthy,10,
swango,10,
monfort,10,
wipperfurth,100,
lookabaugh,100,
groppy's,10,
pressurizing,1010,
branscomb,10,
retainer(1),10,
complicated,1010,
stearne,1,
desman,10,
branscome,11,
mediate,101,
wasden,10,
stanczak,10,
cumbia,100,
fichter,10,
stearns,1,
complicates,101,
wound(0),1,
steele,1,
wasps,1,
bomar,1,
wesco,10,
waldholz,11,
junctures,10,
ranallo,10,
arispe,10,
prophets,10,
dissolution,1010,
crumpacker,100,
boman,10,
steels,1,
riverboat,101,
immolating,1010,
steely,10,
bomag,10,
knoch,1,
knock,1,
rubbish,10,
kotas,10,
gallimore,10,
czar's,1,
gina,10,
heimbigner,100,
moneymaker,1010,
sequestered,10,
babble,10,
ginn,1,
brawny,10,
numismatics,1010,
superseding,1010,
prodigies,100,
decipher,10,
mistrusts(1),1,
shook,1,
schweitzer's,10,
wittenmyer(0),1000,
shoob,1,
intrastate,101,
cyclist(1),10,
angolans,100,
zyuganov(0),100,
motorbike,101,
kaltenbach,100,
shoop,1,
impregnates,11,
humphrey(0),10,
lighthizer,110,
cyprus,10,
fascell,1,
associated(0),1010,
liston,10,
sandra,10,
archangels,110,
sandro,10,
laflam,1,
nowinski,10,
chesterfield,101,
prey,1,
harton,10,
fenyvessy,1010,
ramaker,100,
prep,1,
behrns,1,
hartog,10,
atmospheric,1010,
effinger,100,
lipa,10,
graduate(0),100,
arnulfo,10,
lipe,1,
prefectural,100,
warlick,10,
lowndes(0),10,
six's,10,
lipp,1,
mabrey,10,
patrie,100,
hogwood,11,
milicent,100,
snub,1,
classifying,1010,
sadako,10,
snug,1,
weston,10,
levitte's,10,
taucher,10,
hamberg,10,
gelli,10,
kephart,10,
republicanism,10010,
konkel,10,
larmer,10,
exes,10,
applicant,100,
gatch,1,
felda,10,
boleware,10,
traffic,10,
rothwell,11,
falconry,100,
danielle(1),11,
vendors',10,
sinners,10,
swygert,10,
abkhazia(1),10,
respectably,100,
leonelli,10,
borneman,10,
unwashed,1,
leonelle,1,
well-doer,11,
balkin,10,
schlotzhauer,100,
liabilities(1),10100,
knoell,1,
beatty(0),10,
kupka,10,
bauernfeind,100,
woollcott,10,
authier,100,
rebmann,10,
marsh's,10,
saberbein's,101,
adversarial,10100,
neighborly,100,
hanaway,100,
whisnant(1),10,
buttermore,100,
grizzle,10,
axline,11,
grizzly,10,
buenger,10,
treuhand,11,
primitive(0),100,
mascot(1),11,
innkeepers,110,
bracelet,10,
scopolamine(1),101,
originated(1),1010,
zemin's,10,
rhapsodizes,1010,
veazey,10,
mouths,1,
procida,10,
dropout,11,
stinnett,10,
magna's,10,
vorhees,10,
waterworld,101,
typecasting,110,
dart's,1,
busbin,10,
lochhead,11,
tweezer,10,
billboard,11,
lightsey,10,
levinstone,101,
undertaker,1010,
brittlest,10,
encoded,10,
nodes,1,
reist,10,
attests(1),1,
augenstein(1),100,
needles,10,
mccleese,1,
joye,1,
research's,10,
radically,100,
fernicola,10,
blackboards,11,
secretiveness,1000,
frequently(0),100,
browning's,10,
needled,10,
baidoan,110,
booknotes,11,
maginn,10,
agincourt,101,
firewood(1),11,
dethomas(0),10,
checketts,10,
unspectacular,10100,
barnstorming,110,
streamlined,11,
mccaffery,10,
tenement,100,
corduroy,101,
retroactive,1010,
castaldo,10,
reformists(1),10,
furnished,10,
images(1),100,
misbehaving(0),1010,
smestad,10,
reitera,100,
mcginniss,10,
jacking,10,
inmate's,11,
olathe,10,
draft,1,
overwrites,101,
altron,10,
spurlock,11,
scherzer,10,
margrave,11,
paleo,100,
dietetic,1010,
duboise(1),1,
guerrilla,10,
lofthus,10,
mortality,100,
persists(2),1,
sittler,10,
mistry(1),1,
hughes's(0),10,
dirtier,100,
excellently,1000,
plamondon,1,
sofia's,10,
schaller,10,
overconfident,10100,
credential(0),10,
gervasio,100,
counterchallenge(1),1010,
fitswater,110,
affeldt,10,
techsystems,110,
sacraments,100,
responsibilities,10100,
tock,1,
hafele,10,
stevens,10,
sanctify,100,
whisenand(0),100,
synar(0),10,
disavow,101,
frans,1,
labauve,1,
variances,1000,
franz,1,
mbeki(2),10,
passover,110,
frana,10,
mares,1,
myanmar's,11,
frane,1,
slayton,10,
confusions,10,
frank,1,
unthinkingly,100,
exclusions,10,
amnesties,100,
frano,10,
beare,1,
beard,1,
broucek,10,
onassis,10,
beara,10,
scala,10,
trigg,1,
lilja,10,
perceptible,100,
hostage,10,
fetishist(0),100,
bucknam,10,
hottelet,10,
weiler,10,
bears,1,
hrncir(1),10,
deady,10,
beary,10,
obliquely,10,
schoenhals,10,
ploughed,1,
subject's,10,
macho,10,
hartzell,10,
hauff,1,
kerchner,10,
rehabilitative(0),101010,
snively,10,
adams',10,
returns(1),1,
fraction,10,
delmore,10,
meddling(0),100,
stardom,10,
sundays,11,
naivete,101,
deehan(1),10,
annotated(0),1010,
fenney,10,
starer,10,
dango,10,
bonanno,10,
fairground,11,
offield,11,
saros,10,
fennel,10,
semi-height(2),101,
redco,10,
seaquist,11,
splenic(1),10,
victoria,100,
nordell,10,
sculpture,10,
enhancing,10,
gaming,10,
widespread,11,
contemporaries,1010,
stealer,10,
nonturbos,10,
musidora,10,
skenandore,10,
gamino,10,
folktale,11,
deported,10,
osakowa's,1010,
cdroms,111,
bellino,10,
hollyfield(0),101,
carnaud,1,
cilcorp,10,
bellina,10,
mckittrick,10,
belling,10,
positively,1000,
hippocampus,1010,
hailing,10,
lysaght,10,
bruin,10,
craftsman(0),10,
crooks,1,
lavallee,100,
salafia,100,
eccentric(0),10,
philley,10,
tuning,10,
allegis's,1100,
visas,10,
eyerman,100,
sharry,10,
nitride,10,
jagielski,10,
museums(1),100,
lumbert,10,
stanley,10,
renown,1,
stargate,11,
erosional,100,
cabot,10,
synthesis,100,
mother's,10,
islam's(0),1,
gehris,10,
foose,1,
deflected,10,
unamended,10,
pay'n,10,
gehrig,10,
cabok,10,
clayman,10,
grabenstein(0),101,
ships',1,
collor(0),10,
kastle,10,
coleson(1),10,
thread,1,
quilmes,1,
lenders,10,
costliest,100,
enters(1),10,
tomaszewski,10,
attempts(0),1,
suppositions,1010,
mare's,1,
belsky,10,
seiter,10,
anywhere(0),101,
plink,1,
temerlin,100,
tonnage(0),10,
ruminant,100,
dire(1),10,
midweek,11,
commonplace,101,
plasmodium,100,
technologies,100,
demerist's(2),10,
incrustation,1010,
seitel,11,
commits,1,
moribund,100,
goldman,10,
deteriorated,10010,
komarik's,10,
bailiwick,101,
lastingly,100,
joy's,1,
reassure,101,
dobrins,10,
heafner,10,
namesake,11,
humberto(1),111,
houtchens,10,
untruthful,10,
guadalajara(0),11010,
deteriorates,1001,
ixion,10,
zvornik,10,
venti,10,
koshers,10,
skandia(0),100,
blaiser,10,
vitriolic,1010,
tilda,10,
penoyer,100,
tadeusz,100,
masayoshi,1010,
possess,1,
striker,10,
ellan's,10,
lamagna(0),10,
mesozoic,1010,
haldeman(0),10,
reenact,1,
portuguese,101,
flags,1,
ishtar,10,
miscount,11,
affronting,10,
prevented(2),10,
siegelman,100,
bly,1,
opponent's,10,
marinello,10,
marinelli,10,
wollen,10,
dole's,1,
carting,10,
seeman,10,
nicosia,10,
c'est(1),1,
registrar,101,
quievoni,10,
steketee,100,
offbeat,11,
kempton,10,
rickey,10,
sergio,100,
bohnsack,10,
deregulator,1000,
reiten,10,
rickel,10,
womanizer,1010,
ricken,10,
rockresorts,101,
galluzzo,10,
frighten,10,
faustian,10,
transpose,1,
flashlights,11,
anything's,101,
coolness,10,
minors,10,
hirons,10,
minoru,10,
sightsee,11,
give,1,
varricchio,100,
pitchmen,11,
ruses,10,
fricks,1,
linafelter(1),1010,
carvers,10,
alloted,10,
caramandi,1010,
aloud,1,
relented(0),10,
retaining(1),10,
loris,10,
fricke,1,
halle(0),1,
brotherly,100,
pastures,10,
pizzino,10,
evaluated(1),1010,
chandon(0),10,
elinore,10,
doremus,100,
standouts,11,
opining,10,
segregationists(1),10100,
tchaikovsky's(1),110,
vantrease,1,
ewbank,10,
granges,10,
rivett,10,
calef,10,
podge,1,
landgraf,10,
starrett,10,
viens,1,
prognostications,1010,
jonathan,100,
blixt,1,
rapists(0),10,
kolden,10,
mcelderry,1010,
blazed,1,
whistling(0),10,
poodles,10,
seeded(1),10,
strohl,1,
strohm,1,
parabolic,1010,
views,1,
classifiable,10100,
burdened,10,
hoy,1,
flenniken,100,
determines(1),10,
stokley,10,
cues,1,
olberding,100,
laces(0),10,
mongooses,100,
vatter,10,
harc,1,
democratic,1010,
hadwin,10,
richco,10,
soapbox,11,
consummate(0),100,
pools,1,
mckinstry,10,
vonder,10,
pfleger,10,
prepayment,10,
suisse(0),1,
disclosed,1,
uebel,10,
convair,1,
stretto,11,
davidow,100,
sidebars,11,
discloses,10,
budvar(1),11,
lebowe,1,
thode,1,
lavely,10,
goebbels,10,
rock,1,
insatiable,100,
bestselling(0),110,
inexact,1,
semireligious(0),10010,
bangladeshi,1010,
sporadic,10,
mitterand(1),101,
prick,1,
niedzielski,10,
wirsing,10,
szostak,10,
postmarked(1),11,
shiner,10,
consultations,1010,
vigilant,100,
hoh,1,
ianniello,1010,
hladik(0),10,
zealots(0),10,
crises,10,
merman,11,
meachum,10,
dissimilarity,110100,
tellep,10,
teller,10,
hok,1,
exhibitionists(2),10100,
chrismer(0),1000,
whereupon(1),101,
watt's,1,
tellez,1,
sportscasters,110,
negligent(1),100,
norske,10,
hoffmeister,110,
parmele,10,
heffel,10,
tipsword,11,
riders,10,
palen,10,
outtake(1),11,
backyard,11,
speaker,10,
scruggs,1,
gamekeeper,110,
chimerine,101,
firecrackers,1010,
dishonest,10,
enumerated,1010,
tearing(1),10,
macromedia,10100,
monasticism,1010,
balboa,10,
reykjavik(1),100,
zenas,10,
schulenberg,100,
ellerman,100,
keleman,10,
untrained,1,
mannino,100,
djurdjevic,100,
arby's,10,
isenhart,101,
angeles's,1000,
enumerates,101,
absences,100,
devoid,1,
feliciano's(0),10,
kummer,10,
poggi,10,
weren't(0),10,
reph,1,
mellott,10,
lafavor,100,
slanina,10,
noland,10,
goudeau,11,
klebba,10,
patco,10,
demotion,10,
alongside,11,
carlotta,10,
holliston,100,
evaporator(1),1010,
loafers,10,
greever,10,
holdorf,10,
polinski,10,
guessed,1,
nalco,10,
curnutte,1,
nemecek,100,
detonator,1010,
repap,10,
steamy,10,
landberg,10,
bialy,10,
hydroelectric,10010,
maldutis,10,
foremen,10,
alitalia(1),10100,
freud's,1,
argiro,10,
bourquin,1,
learner,10,
charlotte's,10,
megginson,100,
linnik,10,
novey,10,
hamstrung,10,
elating,10,
fesperman,100,
joslyn,10,
frere(1),1,
wrightson,10,
nutmeg,11,
cornering,100,
plum's,1,
masterwork,101,
nucleation,1010,
falsity,100,
novel,10,
fairyland,101,
elmira,10,
projectiles(0),10,
mitsui(1),10,
kitchings,10,
beach's,10,
folz,1,
wolters,10,
deux,1,
baum(0),1,
vaca,10,
digaetano,10,
springer,10,
puckett,10,
wellbrock,10,
folk,1,
borras,10,
dapice,10,
vanished,10,
katzenberg,100,
kellett,10,
personably,1000,
baldauf,10,
roop,1,
kahle,1,
bekaa(0),1,
coralie,100,
attwood,11,
mclure,1,
rullman,10,
memel,10,
prefabricate,101,
vested(0),10,
fleiss',1,
tinkered,10,
insco,10,
longwell,11,
dredge,1,
celts(1),1,
sarabia,100,
donoho,100,
fly,1,
emberson,100,
alcasa,10,
cutright,11,
sung,1,
guttman,10,
supposition,1010,
contractions,10,
starchlike,11,
haro,10,
gyrated,110,
guanine,11,
countertenor,1010,
botz,1,
recurrence(0),10,
opel's,10,
mcnaney,10,
aburto,11,
exploitive(1),10,
impoundments,10,
lichty,10,
both,1,
setups,11,
pinckney,10,
ethicists(0),100,
kreger,10,
leimert(0),10,
loyalty,100,
spillway,11,
sheath,1,
datacomp(1),101,
lichte,1,
immaculately,1000,
vegetarian,10100,
immaterial,10100,
divisional,100,
thanks,1,
weinreich,11,
companions,10,
leff's,1,
hyundai(0),11,
feathering(0),100,
diabasic,1010,
tawney,10,
oxygen(1),100,
lurched,1,
staubin,10,
detar(1),0,
bartender,110,
bottomley,100,
golfing(0),10,
noxema,10,
vielma,10,
vigor,10,
sarasin,100,
lurches,10,
sly,1,
usines,11,
constantinides(0),10,
puzzle,10,
apologist,100,
masefield,11,
dubin,10,
neatly,10,
aztar,10,
winterberg,100,
naidoo,11,
ruthless,10,
edper,10,
reville,11,
disbursed,1,
berkshire(1),11,
lozenges,100,
nickens,10,
micoin,1,
rimpochet(1),110,
minogue(0),10,
hajj,1,
haim(1),1,
doings,10,
vandecar,101,
countermoves,101,
gunhilda,10,
slacked,1,
abston,10,
kuchinski,10,
aldrich,10,
montrouis,10,
salesmen's,10,
fingerpainted(0),1010,
gomberg,10,
elling,10,
nuber,10,
kuchinsky,10,
approval,10,
although,11,
johnnie's,10,
superpowers,1010,
reluctance(0),10,
cordts,1,
sleepers,10,
gombert,10,
fashionable(1),100,
raj(1),1,
schaus,1,
hoffa's,10,
ramtane,10,
rossin,10,
divergence(0),10,
bastille(1),11,
contradiction,1010,
penaloza,10,
harlacher,100,
equanimity,10100,
kolbeck,10,
panties,10,
wintry,10,
bondholders,110,
rrrot(2),1,
liller,10,
denigris,100,
lilley,10,
rabid(1),10,
transafrica,1100,
thigpen,10,
barbour's,10,
murad,10,
triana,10,
grandiloquent,100,
reliance(0),10,
waterproofing,1010,
murai,1,
kendra,10,
mural,10,
