fend,1
feng,1
autobiographies,000100
croissant(1),01
schwanz,1
violinists(0),0010
fenn,1
irate,01
bistodeau,100
grueling(1),10
rewis,10
federalists(3),100
wenning,10
noticeably,1000
yeltsin,10
simon,10
renault(1),01
noticeable,1000
distances(0),100
guernseys,10
analysts',100
clearinghouse,100
uneasily,0100
sororities,0100
staked,1
buchmann,10
odaiko,010
polarizes,1000
blubber,10
koenen,10
klocke,1
occupy,100
eveleth,100
seid,1
kimble,10
strahle,10
copper's,10
pic,1
recalculation,00010
conglomerates,0100
polarized,100
blindness(1),10
hoffmaster,100
shadden,10
reappoint,001
litigant,100
outreach,10
plaything,10
chewer,10
ohio,010
moura,10
nutritionists(0),0100
wheelbarrows(1),100
symbols,10
evaporation(0),00010
witnessing,100
amount,01
gravitationally,00100
chewed,1
mourn,1
gawking,10
untainted,010
intercorporation,000010
seduce,01
clandestinely,0100
newsflashes,100
entrenched(0),01
recharged,01
staffordshire's(0),100
conveniences,0100
closedowns,10
rescues,10
gargoyle,10
stuffs,1
deadweight,10
yochim,10
judiciary,01000
stuffy,10
clams,1
clamp,1
loewenthal,100
shafting,10
jasmina,010
disrespecting,0010
whittet(1),10
ammeters,100
impoverishing,0100
niceties,100
autoworkers,1000
hammontree,001
clematis(1),010
szilagyi,010
dralle,1
resolves,01
graven,10
aftershocks,100
mckeesport,010
o'hanesian,0010
resolved,01
pru's,1
grahl,1
graves,1
graver,10
wisley,10
gasolines,001
brasseur,10
sherwin,10
socialist(0),100
caple,10
arslanian,0100
cubes,1
camber,10
overhaul,100
rostad,10
felrice,10
cambex,10
climatologists(1),00100
bettman,10
duhaime,10
thwing,1
cordoba,010
pattison,100
homicides,100
cubed,1
fraternize,100
woo,1
seix,1
milberg,10
carrying(1),100
predicated,1000
certification,00010
clocker,10
during(0),10
velveeta,010
coups(0),1
confiding,010
spectrometer,0100
birdsong,10
bundeswehr,100
hebenstreit,100
repairs(0),01
casdorph,10
rotunda,010
clocked,1
dahlem,10
dahlen,10
primerica's,0100
transcontinental(1),00010
uninformative,00100
estee,10
paternostro,0010
brent,1
estel,10
lamellar,010
reimburses,0010
baumgart(0),10
markel(0),10
auntie(0),10
pony,10
hellier,10
camacho,010
hirschhorn,10
deport,01
ester,10
estes,10
seery,10
estey,10
brenn,1
licht,1
ratajczak,100
wikowsky,010
sivils,10
gutzwiller,100
ethicist,100
whalen(0),10
petering,100
surbaugh,10
nauseate,100
historical,0100
mccawley,010
coaxial,1100
generation's,0010
haering,100
approvable,0100
spadework,10
liquidity(0),0100
lubrano,010
mohit(1),10
zemeckis,010
hipple,10
quayles,1
golconda,010
detar(0),01
exhibitionist,00100
shufflers(0),100
vantassell,010
bloemker,10
storm's,1
interdigital,00100
pond,1
silverado,0010
hollo,10
tretter,10
pesh,1
mangen,10
claypool,10
mangel,10
megan,10
maseri,010
fyffes(1),1
odonnell,010
carmakers',100
streamers,10
manger,10
manges,10
resurgent(0),010
hamlisch,10
symbion's,100
critics',10
flagman,10
vacate,10
trettel,10
gouvea,010
repayments,010
swoyer,10
submit,01
gradual,100
sleepless,10
lad,1
sember,10
uterine,100
boehnke,1
kochan,10
counterrevolutionary(1),00001000
lab,1
doused,1
fugue,1
denizen,100
estimate(1),100
criminologists(1),00100
unsubstantiated,001000
flutters,10
gordana,010
emmer,10
dublin's,10
kough,1
indebted(1),010
horen,10
unit's,10
takei,10
langevin,100
wiard,10
bruton,10
argentine,100
sharpeville,100
exporter,010
aftertaste,100
bemis,10
packer,10
smoshing,10
junkie,10
rooster,10
powerfully,100
junkin,10
conferencing,100
mcmoran,010
industrielle(0),0001
aislinn,10
contented(1),010
unsafe,01
foreboding,010
aisling,10
royce,1
intermediate(0),00100
abash,01
riepe,1
annelid,100
belisle,100
girls,1
analyst's,100
undiscovered,0010
divinitas,0010
diners,10
realty's(0),100
noblett,10
varnadore,0010
cabbages,100
zucker's(0),10
taflinger(1),100
enormous(1),010
rumberger,100
inducement,010
bunni,10
ferdinand(0),100
leon's,10
scorsese(1),010
lithographic,0010
bunny,10
smink,1
punit,10
loughmiller,100
torp,1
perch,1
bartling,10
rotundo,010
wojick,10
snowmobiles,100
walrod,10
maims,1
shizuoka,010
tilden,10
cuddle,10
chizmar,10
masteller,100
conigliaro,00010
disinterested(0),0100
refunds(1),10
laporte,01
creaked,1
cuddly,10
bagpiper,100
heaviest,100
intervals(1),100
wilting,10
considerations,00010
rosen's,10
primo,10
jewels(0),10
pelz,1
pelt,1
megner,10
cloud,1
hindley,10
coopervision,1000
pell,1
challengers,100
degeneracy,01000
pele,10
challengery,1000
primp,1
clout,1
melons,10
pelc,1
hye,0
metrodome(1),100
varona,010
collate,01
builder's,10
forgiveness(0),010
outclassing,100
stipends,10
harbor,10
oversized,100
leggette,11
planers,10
seitter,10
tweaking,10
riunite(0),001
alturas,010
intercity(0),1000
oversizes,0010
knoblauch,10
druisilla,010
cappiello,0010
prestowitz,100
cullum's,10
directorate(3),0100
huddie,10
kimberley,100
phosphorite,100
messaging,100
approximation,00010
shimmin,10
delnero,010
oberlin,100
chihuahua(0),010
costs(1),1
ordinances,1000
steidel,10
prior,10
sellards,10
curie(1),10
caution(0),10
chestnutt,10
kikatte,10
balfe,1
dille,1
pantel,01
panter,10
dilly,10
brownrigg,10
vares(1),1
pantex,10
dills,1
shannon,10
medendorp,100
samelle,01
reviewer's,010
schoof,1
abuser,010
user,10
burgoyne's,01
brian,10
blowdries,10
melone,010
burrington,100
popeil,01
adell,01
magnifications,00010
middaugh,10
albino,010
abused,01
albini,010
briar,10
albina,010
ginsberg,10
stan's,1
deyton(1),10
stephens,10
sus,1
oliveto,0010
lewicki,010
chieftains,10
parham,10
brooch(1),1
wasting,10
dupler(1),10
raping,10
terminator,1000
notation,010
melson,10
cornforth,10
moises,10
maclachlan,010
schulten,10
pleshar,10
schook,1
lipton's,10
fairhaven,100
refinancing(0),0010
goedken,10
juliann(0),100
schultes,1
lairson,10
bonadio,0100
barthold,10
salveson,010
bridgett,10
dadfar,10
benziger,100
homeowner's,100
colbys,10
turnabout,100
nino(1),10
stabilizer,1000
proportionately,01000
maire,1
hierarchies,100
federoff,100
mounger,10
flowing,10
marilyn(0),100
ohern,01
stabilized,100
refractor,010
covering(1),10
infusing,010
cosic(0),10
heterosexual,000100
branco,10
protropin(1),010
monieson,100
luoma,010
branch,1
kipnis,10
muldrew,10
nissan,10
enable(0),010
irrigators,1000
rendleman,100
palazzi,010
jakes,1
hayloft,10
cupids,10
underdevelop,00010
palazzo,010
fittest,10
novelly,100
beamer,10
ethylene,100
novelli,010
lamborghinis,0010
novello,010
x.(0),1
flick,1
andiron,100
harlan,10
novella,010
mahfouz,01
valdivia,0100
rodgin,10
heaved,1
babington,100
gillem,10
wuzzy,10
gillen,10
ankara,100
vuncannon(0),100
independence's,00100
heaven,10
soldiering,100
unwelcomed,010
gilley,10
rines,1
reagents(1),10
dripping,10
heaves,1
cantone,010
alito,010
writers,10
gilles,1
giller,10
heavey,10
dedham,10
cartrette,01
ashley's,10
reconstructed,0010
mapping,10
overcame,101
remarriage,010
islamists(0),100
mccommons,010
levenstein(1),100
sayito,010
hansson,10
gorriak,100
repellent,010
tourists(1),10
deedrick,10
virgilio,0100
porcelain,100
pisces,10
bridesmaid,10
passe,01
vi(2),11
whitest(1),10
psychiatrists(0),0100
junkiest,100
eminence,100
minshew,10
vires,1
existential(2),0010
alleyways,100
reverberate(1),0100
rigoletto,0010
vishnu,10
deposited(0),0100
bacigalupo,00010
bacigalupi,00010
benedictines,0010
suppa,10
microscopes,100
rotolo,010
norment,10
workfare,10
favorable(0),1000
sixteenth(1),11
bidding,10
exclaiming,010
holleran,100
lennie,10
lennig,10
leidy,10
idealists(1),010
delehanty,1000
nicolet,001
sandbags,10
boggle,10
enseco,010
bihl,1
drabbed,1
tallow,10
marchio,100
crannell,10
chombiono,0010
sonderman,100
commonality,00100
inc.'s,1
quarreling(0),100
bioengineered,00001
dreighton,10
podnar,10
kliewer,10
keanu(1),010
citadel's,100
xudong(0),11
troxel,10
luke,1
supercenter,1000
leveraged(0),100
luka,10
masley,10
teeple,10
cackling(0),100
overtly,010
maslen,100
feathered,10
stooped,1
luks,1
interviewee(1),0001
ragain,10
barsotti,010
feedlots,10
mispronounced,001
gases(0),10
colquitt,10
eckerman,100
keech,1
motions,10
melloan's,01
arteaga,010
transsexuals,0100
mispronounces,0010
coogan,10
rexrode,10
aurelio,0100
voorhees,10
exothermic,0010
involuntarily(1),000100
mother-in-law,1000
braziel,01
sporer,10
u's,1
discriminates,0100
medar,10
brazier,100
accelerators,01000
outlet,10
compound(0),10
ewbal,10
gardenhire,100
rohweder,100
rosenburg,100
hackworth,10
counterinsurgencies(0),000100
lamotte,01
ryer,10
asteroid's,100
wreaking,10
atchison,100
foundations,010
spasso,10
reactivated,11000
semele,100
comma,10
celsius,100
anointed(2),010
soups,1
constitution,0010
dawns,1
mandible(0),100
paralympic,0010
amos's,100
rome's,1
axelrad,010
aggregated,1000
kishore,10
dicamillo,0010
technician's,010
mccorquodale,0100
caplinger(0),1000
foretold,01
giaquinto,100
ellroy,10
shiloh,10
stretches(1),10
elnozahy,0110
camshafts,10
hairline,10
ducommun(1),011
manipulating,01000
roukos,10
interfered(0),001
katsanos,010
maceachern,010
affective,010
idling(0),100
southbound,10
opec's,10
furniture's,100
pomerance,101
lumia,100
jna,111
bogardus,100
franek,10
wastebasket,100
riksdag,10
objectionable,01000
sylvia's,100
deterred,01
reisman,10
alleman,10
franey,10
aggravates,100
melatonin's,0010
jewess,10
dollar(1),10
clarida,010
laparoscopic(0),00100
kwanzaa,10
burbidge,10
dalmatians,010
lebo,10
morningstar's,100
dworsky,10
haskew,10
duckweed,10
beske,1
newspapers,100
polish(1),10
consistently,0100
goldstar,10
rohypnol,010
learn,1
peko,10
assistant,010
manmade,11
kunkler,10
tackle,10
lattanzio,0100
bradham,10
leard,1
prickett,10
battlements,100
marksberry,100
louque,1
leary,10
inviolable,01000
trincomalee,0100
folliard,10
brunetti,010
brunetto,010
homonyms,100
brunetta,010
brunette,01
whittet(0),10
roed,1
messler,10
moskow,10
unfailingly,0100
roen,1
discount(1),10
ottawa's,100
economizes(0),01000
thieme,1
natzke,10
safety's,10
wehrle,10
dominicana(1),00010
parisian,010
wehrli,10
mahalah,100
franciscan,010
giesen,10
afsane,010
valeo,100
gieser,10
chesler(0),100
own,1
hagiwara,0010
dictated(1),100
gilbert,10
wehrly,10
jobe,1
whilst,1
zoete,10
creeping,10
owe,1
waterfalls,100
elyn,10
pecking,10
irreparably,01000
corners,10
asymmetry,0100
weymer,10
dispirited,0100
mindell,01
derocher,100
bumpersticker,1000
wimpee,10
nakashima,0010
sternposts(0),10
chop,1
stukey,10
theoreticians,00010
timidity,0100
terminates,100
chou,1
eco(1),10
facings,10
hearon,10
vitro(0),10
expertly,100
legalism,1000
monstrous,10
weil(1),1
parfitt,10
choi,1
chok,1
obstructionists(0),0100
chon,1
choo,1
shopper's,10
bellowed,10
bta,111
nardini,010
debunking,010
volga,10
northstar's,10
headman,10
mesmerizing,1000
dresner,10
speakman,10
complicities,0100
imposed,01
tele(0),10
outed,10
satirist,100
goldman's,10
transporting,010
alaska's,010
outen,10
rooted(0),10
aviation's,0010
banality,0100
earlywine,100
brazenness,100
foreshadow,010
outer,10
correcting,010
alfonse(1),10
abacha,100
thereof,01
irreparable,01000
ellingsen,100
eggshaped,10
pontoons,01
meir,1
outspends,10
varin,01
cyclist(0),100
conk,1
nihilists(1),100
mccurdy,010
obelia,0100
vaseline,100
stoudemire,100
hagerman,100
lisenbee(1),100
plattsburgh,10
almeida,010
rio-de-janeiro,101010
tracey,10
cong,1
protean(0),010
ahlquist's,10
gentleman(0),100
liners',10
reelected(0),0010
matrix's,100
faced,1
micaela,010
chaus,1
compute,01
relates(0),01
facey,10
facet,10
cahasa,010
facer,10
cauldron(1),10
bracingly,100
recycling(0),0100
longmont,10
unocal's(0),100
wham(1),1
proceed(0),01
invented(1),010
mandle,10
cinematographer,000100
sikh,1
rudderless,100
skylites,10
dacunha,010
zelesnik,010
preserver(2),010
empirically(0),01000
stalinistic,0010
marcus,10
keyton,10
kimchi,10
spendthrift,10
bavarian,0100
kimche,10
personalization,000010
egypt's(0),10
gazella,010
blotnick,10
stagliano,0010
token,10
gazelle,01
abler(0),100
reentry,010
contentedly,0100
marcum,10
calcium,100
pistone,10
diverse(0),01
syders',10
gaddum,10
erupting(0),010
burriss,100
schnieder,10
pistons,10
pigment,10
hlavaty(0),010
gyros,10
lurid,10
mace,1
dunlay,10
mack,1
associate(0),0100
saccoccio,0100
jernigan,100
bidlack,10
macs,1
domenici(2),0100
drummers,10
pryde,1
stradford,10
voter's,10
ryback,10
macy,10
calmes,10
bridget(0),10
xenon,10
asperity,0100
bassham,10
rovers,10
discounted(1),100
remittance(1),010
goodrich's,100
reaganites,100
okurowski,0010
kiska,10
erdahl,10
vasconcelos,0010
voeller,10
xenos,10
sochet,01
airdrops,10
lists(0),1
nardi,10
whitehead(0),10
nardo,10
narda,10
lapsley,10
winthrop's,10
tippins,10
blinding,10
clunkers,10
mulanaphy,1000
diagnostic,0010
intoxicate,0100
sundy,10
radiological,000100
abacus,100
borrego,010
censuses,100
knights,1
arlyne,10
legalities(1),0100
legge,1
particles(1),100
leggy,10
morillono,0100
visitation(0),0010
perform,01
bordeau,01
toupee,01
seaward,10
tote,1
oettinger(1),100
headcheese,10
kotter,10
oxfam,10
cataloguing,1000
stillion,10
rykoff,10
spouting,10
gauvain,01
moffitt,10
mickey'll,100
beucler(0),100
tipping,10
eight,1
shellenbarger,1000
dolgen,10
callinan,100
inning,10
blot,1
panelized,100
bloc,1
blob,1
headrick,10
striking,10
laterites,100
blok,1
strasburg,10
hughart(0),10
benvenuto,0010
earmark(1),10
blom,1
colchicine,100
hampers,10
directives(2),010
kilcoyne,10
robins,10
rundquist,10
kwasniewski(1),010
develops,010
konwinski,010
cokley,10
turin(1),10
casiano,0010
robina,010
extremists(3),010
golgo,10
golgi,10
practitioner(1),010
venerated,1000
inviolate,0100
miltner,10
majestically(0),01000
directories(3),0100
entertain(0),001
inject,01
andreotti(1),0010
turndown,10
konishiroku,00010
adopts,01
accepting(1),010
cheapo,10
loggerhead,100
predicament(1),0100
arrhythmias,0100
fortin,10
paring,10
shukri,10
polystyrene(0),0010
judging,10
deploy,01
cronauer,10
suffocated,1000
appreciation,00010
wickey,10
ruphy,10
fortis,10
turbyfill,100
stempien,10
wickes,1
crooner,10
sleator,10
verbrugge,10
heimbuch,10
emotions(1),100
untraditional,00100
newmarket,100
egret,00
blasingame,0010
buzzwords,10
rentfrow,10
gartin,10
hotaling,100
ebben,10
rid,1
chiefs',1
herbison,100
arai,010
aran,10
broadbent,10
hruby(1),10
bromfield's,10
construcciones,01000
arizmendi,0010
rix,1
torr,1
riz,1
arau,01
servo,10
perrott,01
activision,1000
rip,1
roath,1
ugandan(1),010
solicitor,0100
seratonin,0010
official,010
spellmeyer,100
performance,010
rubella,010
wyly,10
hasson,10
indelible,0100
secessionists(0),0100
genghis,10
geisler,10
anscom,01
oesterling,100
omelet,10
community(0),0100
dornfeld,10
chiseling(1),10
salvaging,100
implemented(1),1000
fading,10
schiffler(1),10
embler,10
rorschach(0),10
appoint,01
kirschman,10
siderographer,00100
tumor,10
disincentives,0010
pieced,1
nickleby,100
pittle,10
resnik,10
emblem,10
backslashes,100
placentia,010
unitel,100
elliston,100
encountered(1),010
backdate,10
retablos,010
daniel,10
realizing(1),1000
mcneice,01
galas,10
regimens,100
mercator,010
galax,10
headen,10
ferrel,01
ferrer,10
header,10
heatherington,1000
premier(1),01
ferret,10
westerman,100
tractors,10
galan,10
spleisson,10
liberalized(1),100
starters,10
tums,1
mcgrevin,010
holling,10
grismer(0),1000
inside(1),10
glatfelter,100
doetsch,1
assuring,010
arend,01
hollins,10
arenz,10
yuppie,10
huelsman,10
roehrich,10
jurica,100
oversold,101
nurre,1
jesus,10
jesup,10
jurich,10
semiconductor(1),00010
su(0),1
bowser,10
huttner,10
broadening(0),100
secrets(1),10
kwok-shing,11
intrie,10
nouvelle,01
robust,01
bowsed,1
scrambles,10
borjas,10
coeur,1
yearned,1
blubaugh,10
earned,1
ripplinger(0),1000
reebs',1
graciously,100
jeepney,10
earney,10
hurtful,10
palumbo,010
hanus,10
cyrano(1),100
stateless,10
earner,10
clementine(0),100
hutchinson,100
kuenzli,10
bartolo,010
scruple,10
bartoli,010
midas,10
canadians,0100
calcutt,10
melva,10
sousa,10
hearted(1),10
lagerfeld(1),100
sokol,10
talavera,0010
petrels,10
telescope's,100
castine,010
reish,10
casting,10
protections(1),010
marsisa,010
bradley's,10
escort(1),10
waldridge,10
zurfluh,10
kordell,01
goghs,1
sondag,10
walz,1
chmielewski(1),0010
vipperman,100
hulking,10
exemplifies,0100
yantz,1
gemayel(0),010
bartholomay,0010
gabbing,10
zeichner,10
exemplified,0100
miscommunication,000010
trails,1
lovage,10
abortionist,0100
horsey,10
horses,10
rogier,100
haikus,10
bueche,1
seagate's,10
vasily,100
walts,1
kladstrup's,10
hessel,10
fuente,10
daremblum,100
nedeau,01
horsed,1
shindler,10
muffs,1
muffy,10
yoshikawa,0010
sunbeam's,10
schmutz,1
modiliani,00010
blames,1
recertification,000010
unsympathetic,00010
adham,10
boarding,10
sumrell,01
kjos(1),1111
wojtowicz,100
matalon,001
kingsland,10
fausnaugh,10
turtles,10
siting,10
proposals,010
koito(2),010
engram,10
rafted(1),10
howsare,10
barile,10
finanz,10
telesat,100
neuville,10
sonatas,010
mirabal,100
imbalance,010
christofferson,0100
robustas,010
teat,1
papageorge(0),001
teas,1
suspected(1),010
stockslager,100
insurers',010
noami,10
dygert,10
diocese(0),100
wallander,100
retooled,01
angevine,100
diesel(0),10
teal,1
shuchman,10
mathwig,10
keegali's,010
fioretti,0010
wey,1
unlivable,0100
hybrid(0),10
mothershead,100
mathilde(0),10
reiss,1
hjelm(0),01
venner,10
strumming,10
exultant,010
dolinar,100
bedke,10
synergy's,100
waylaid,10
labrioche,001
dogan,10
wenceslaus,100
lobby,10
kimrey,10
lanning,10
cimini,010
hockney,10
flextronics,010
effect(2),01
mcneally,010
phetteplace,10
opposites,100
kindness,10
brownlee,10
arbuckle,100
publication,0010
yongchaiyudh,001
kneale,1
pacifist,100
resorting(0),010
abron,01
abrol,01
eastland's(1),10
if(0),1
khuu,1
sonchez,10
negatives,100
foray,10
stauch,1
alternately,1000
difranco,010
stumpff,1
undergone,001
nielsen's,10
tampa's,10
webb,1
deontological,000100
foran,10
mearns,1
veterinarian(0),00100
melgar,01
alessio,0100
kaeding,10
dismay,01
books',1
latner,10
sodas,10
osterhaus,100
wen,1
blachly(0),10
shansev(1),10
misspeak(1),01
montpelier,0100
moonies,10
bruno's,10
revenuer(0),1000
intensified,0100
brzezinski,010
questions,10
chaffin,10
drachma,10
mandalit,100
kroegers,10
stauffacher,100
thanatology,00100
beautifully,100
venkatesh,001
eck,1
anticrime(1),101
essie,10
rationalizing,10000
steinhart,10
entanglement(0),0100
center(1),10
adequacy,1000
guessers,10
dimon,10
lagrow,10
ola,10
boundaries(0),100
summarily,0100
old,1
ruslan,10
schuldener's,100
brecker,10
reluctantly,0100
minimizing,1000
frerika,100
pacifism,1000
olt,1
torte,1
myrtia,10
reisz,1
ins(0),1
salvucci,010
torti,10
kiosks,10
subcommittee's,1010
holdfast,10
depriving,010
howcroft,10
scadden,10
consonant,100
windes(0),1
prissie,10
ambitiously,0100
rescinding,010
biegler(0),100
amstar,10
lucio,100
lingerfelt,100
colis,10
frederico,0010
lucid,10
lucie,10
wishing,10
feith's,1
ol',1
littlepage,100
chechnyan's,100
fyodor,10
blatchley,10
goldsberry,100
prof.(1),010
luciw,10
noble's,10
tiny,10
tavernas,010
earphones(1),10
patronage(2),100
obama,010
stonehocker,100
blakemore,10
luminance,100
tint,1
payeur,01
monarch,10
tino,10
snack,1
ritterbusch,100
gravity(0),100
tina,10
boyack,10
predated(1),110
mize's,10
mcferrin,010
smatter,10
tumbler,10
valued,10
mansel,10
zitek,10
supporters,010
druidism,1000
shauger,10
pelley,10
abendroth,100
boasted(0),10
finberg,10
panfida,010
crapps,1
gerloff,10
vogelsang,100
broder's,10
furlong,10
forza,10
tricky,10
garabedian,00100
wisneski,010
privatized,100
receives(0),01
reestablished,0010
tricks,1
foreperson,100
frerking,10
alvardo,010
increases(0),010
mcmackin,010
raveled,10
misremembered,0010
st_hilaire,101
mollenkopf(0),100
vowed,1
palpitating,1000
moorestown,10
koble,10
lecherous,100
everytime,100
suburb's,10
pellerin,100
sequencing,100
walesa(0),010
zuganov's(0),100
runck,1
leprosy,100
figura,010
gerrit,10
curt,1
espouse(0),01
mousers,10
gro,1
amuck,01
curb,1
schuett,1
gerrie,10
seeded(0),10
curd,1
cure,1
overfelt,100
thumped,1
curl,1
parrent,10
fogs,1
fogt,1
tumbled,10
officiated,01000
cautious,10
vana,10
blackhawk's,10
naturalists(3),100
calibrated,1000
vane,1
vang,1
fillingham,100
officiates,0100
avellino,0010
o'byrne,01
eighth(1),1
latinos,010
carcione,010
fogg,1
asean(0),010
monforte,010
lanterns,10
pos(1),111
indian,100
letha,10
bobbett,10
recouping,010
scandinavia,00100
moresco,010
englebert,100
redlin,10
stermer,10
matsuda,010
broich,1
bussie(1),10
bloodshed,10
apnea,100
regulates,100
feeling,10
family's(0),100
enriched,01
gov(1),100
brewing,10
perversion,010
gurtler(1),10
czarnik,10
danielski,010
huadong,10
macneill,01
howie's,10
bribery,100
tatar,10
reichler,10
shooter,10
aerolifts,100
waft,1
worrying,100
pellets,10
whipps(0),1
kloos,1
sarofim,001
moneycard,100
o'brian,010
feelin',10
guthmiller,100
productivity(0),00100
ranalli,010
kehoe,10
siciliano,00010
deichert,10
menorahs,010
quiver,10
hitty,10
seventeens,100
splashing,10
busboys,10
biggies,10
boschwitz,10
moglia,100
epicurean(1),00100
juhnke,1
stereotyping(1),10000
subsection,100
oncologists(1),0100
weibel,10
soroka,010
mcgettigan,0100
bagful,10
croteau,01
tchuruk,10
riggle,10
nines,1
niner,10
stalked,1
lambaste(0),01
unanswered,010
micrograms,100
maxicare,101
lepley,10
friedberg,10
plambeck,10
jiang(1),01
casters,10
stolar,10
admonition,0010
american's,0100
francy,10
cruser,10
pysher,10
imaginations,00010
hovermale,100
jurney,10
expiring,010
bruzzese,010
diastrophism,01000
canonico,0010
pemrich,10
resubmitted,0010
biographer,0100
cropsey,10
camarena(1),0010
nightengale,100
mcgloin,01
blockbuster's,100
infinitum,0100
bambino,010
billfold,10
shape,1
production(1),010
neste,1
faucher,10
situs,10
rickets,10
gussied,10
rickett,10
agassi,100
castelli,010
castello,010
borowy,010
deerborne,10
lahaye,10
shanafelt,100
clippings,10
brocklehurst,100
digiovanna,0010
negroes,10
venality,0100
froedge,1
weideman,10
espinosa,0010
lowrimore,100
rissman,10
priebke,10
halmstad,10
junco,10
franck,1
mccleary's,010
worth,1
xiamen,010
nestled,10
educating(1),1000
potbaryoskin,0010
numed,01
reindustrialize,001000
wittenburg,100
lutheran,100
manuscript,100
nestles,10
unease,01
rakish,10
festival(0),100
interco's,100
garston,10
chema,10
kelberg's,10
airconditions,1000
liverpool,100
shaving,10
mashek,10
mildrid,100
mui,10
stahnke,1
diana,010
revoke(1),01
breakthroughs,10
stenseth,10
molaison,010
bather(1),10
mashed,1
softest,10
backdrops,10
gleckler,10
titillation,0010
bellomo,010
biby,10
liley,10
degutare,0010
misleading,010
liles,1
kuether,10
clogging(0),10
amendola,0010
princeton,10
musselman,100
gagged,1
pulpwood,10
mayorga,010
kusa(0),10
earmuff(0),10
whelan(3),10
suckers,10
replacement,010
records',10
tonner,10
fortunate(0),100
kroes,1
tonnes,1
vandellas,010
mononokai,0100
meixner,10
carithers,100
indirectly(1),0010
dahrain,01
rinke,1
savoca,010
bellomy,100
atari,010
inslaw,10
spradlin,10
consonantal(1),0010
signposts(0),10
chairman,10
bibb,1
accelerator,01000
yablonsky,010
publishes(1),100
devivo,010
hezbollah's(1),100
muolo,10
schwartzman,10
danjus,10
ouellette,100
synalloy's,010
lefkowitz,100
sloop,1
timothy,100
deatrick,10
inhalation(0),0010
danjub,10
iosif(0),100
columbus's,0100
urie,10
siblings,10
daffodils,100
commends,01
bayerische,001
ashman,10
unexpected,0010
estrous,10
playmate,10
impassion,010
pavlock,10
ihrig,10
plated(0),10
guildhall,10
belliveau,100
oxnard,10
caring,10
cleanest,10
carine,010
combinability(0),000100
nickeson,100
joki,10
carino,010
centralists(1),100
rampant,10
nucleotide,1000
carini,010
sanity,100
abend(0),10
disheveled,010
higgins,10
therien,10
tosh,1
tosi,10
mailing,10
a42128,111111
flemmer,10
differing(0),100
merideth,100
bacall,01
boatmen's,10
bluebeard,10
graham's(1),1
anglers,10
cicero,100
contentioned,010
norwood,10
tuthill,10
sadye,10
anestachio,00100
gimme,10
emotional(0),0100
productively(2),0100
damask,10
holderby,100
gladson,10
recognizing,1000
oestreich,10
siebe,1
edelman's(0),100
fizzle,10
basaldua,0010
mccanless,010
dowlen,10
neworld(0),11
evangelical,00100
gumbo,10
klepper,10
knott's,1
function,10
napping,10
herrlinger(1),100
tomeo,100
gladdock,10
versace(1),010
soriano,0010
landowner,100
matrix,10
derflinger(0),1000
zoology,0100
basinski,010
baldelli,010
grumpier(0),100
expenditures(1),0100
xylogic,010
minsk,1
clasp,1
stangeland(0),100
laughler,10
eerie,10
resume(2),100
donoghue(1),100
henneberger,100
rekenthaler(0),1000
streaker,10
loci(0),10
regarded(1),010
slimmest,10
pronunciation(0),00010
odeon,100
ciano,010
janak,10
ciani,10
greensboro,100
janas,10
shortchanged,01
sentenced,10
glaciate(1),100
arsonist(1),100
geraldi(0),010
zeidler(0),100
boisi,10
dobbie,10
sorovski's,010
slid,1
loll,1
dobbin,10
lola,10
nacco,10
proponents,010
proverb,10
exaggerated(0),01000
paribas's,0100
equatorial,00100
slip,1
wiers,1
impeachment,010
sitzer,10
everette,101
clutts,1
knick,1
procedurally(1),0100
zasada,010
molloy,10
sex,1
widger,10
yunich,10
enraging,010
negotiate(0),0100
omelets,10
expedient,0100
i,1
transplants,01
skaters,10
surrebuttal(1),1000
marquita,010
failings,10
bross,1
airplanes,10
divisions,010
macduff,01
boulter,10
dickert,10
pentz,1
nichter,10
moralize,100
outward,10
clapboards,10
phantom(0),10
reconciling,1000
remained(0),01
divestment(0),010
substance,10
turnouts,10
isadore(1),100
verneta,010
hause,1
detours(0),01
santo,10
santi,10
inertia,010
frederking(1),100
boarded(1),10
bichler(0),100
tsai(0),1
shatley,10
suffield's,10
bertold,10
misfire,010
furuya,010
santy,10
bunglers,10
moher,10
chaining,10
animal's,100
two,1
libya,100
unfortunately(1),01000
sympathizes,1000
sympathizer,1000
culler,10
rappers,10
revoked(1),01
acrobatics,0010
dattilo,010
prevalence,100
bretthauer,100
showtime's,10
seldin,10
trenchard,10
nethuva's,010
sympathized,100
mctighe,01
demopoulos,0100
rogelio,0100
palate(1),10
enterline,100
houle,1
fringe,1
boyfriends(1),10
yemeni(0),100
misspelling(1),010
minerals,10
olivera,0010
mazza,10
whittled(1),10
mazzo,10
oliveri,0010
olivero,0010
henion,10
reappraised,001
affordability,000100
comegys,100
winson,10
deharbe,010
extinguisher,0100
rousing,10
ringdahl,10
ruether,10
intracranial,00100
pinkston,10
seifried,100
helminth,10
gualdoni,010
battering,100
whimpering(0),100
derailment,010
tolstoy's,10
thorton,10
reverse(1),01
rodrigo,010
nydegger(1),100
scavenging,100
monje,1
orrison,100
orten,10
brough,1
bassin,10
epidemic(0),0010
champagnes,01
kinker,10
carbide,10
burgan,10
granoff,10
folse,1
towry,10
looney,10
sulk,1
